,location,city,latitude,longitude
7795,Rabbani Colony,Faisalabad,31.389471,73.10661999999999
7801,Punjab Govt. Servants Housing Foundation,Faisalabad,31.367585,73.13717700000001
7816,Taj Residencia,Rawalpindi,33.588334,72.96737900000001
7820,Bahria Town Rawalpindi,Rawalpindi,33.489746000000004,73.07955
7823,Jhanda Chichi,Rawalpindi,33.590813804824,73.07496070861801
7826,Dhok Kala Khan,Rawalpindi,33.653209000000004,73.089802
7830,Friends Colony,Rawalpindi,33.603504,72.997584
7834,Pir Wadhai,Rawalpindi,33.632022,73.03920500000001
7837,Wapda Town,Lahore,31.422291,74.26928000000001
7846,Nazir Garden Society,Lahore,31.578024,74.467807
7854,Hanjarwal,Lahore,31.486823,74.255145
7859,Garden Town,Lahore,31.504343772383,74.32929393826801
7867,Ring Road,Lahore,31.598316,74.45148
7883,Al Rehman Garden,Lahore,31.594297,74.23097800000001
7889,Defence Road,Lahore,31.3944,74.212174
7891,Defence Road,Lahore,31.394436,74.210308
7905,Valencia Housing Society,Lahore,31.397898,74.257278
7908,Manawan,Lahore,31.598000256145,74.468033715942
7918,Audit & Accounts Housing Society,Lahore,31.399729,74.26886999999999
7921,Punjab University Employees Society,Lahore,31.429599,74.23669
7930,Tariq Gardens,Lahore,31.417933,74.254317
7934,Marghzar Officers Colony,Lahore,31.50147,74.247966
7946,Gujjarpura,Lahore,31.549770355225,74.427268981934
7951,Lake City,Lahore,31.348506,74.253716
7952,Government Employees Cooperative Housing Society (GECHS),Lahore,31.458173575257,74.320492744446
7978,Johar Town,Lahore,31.452682,74.292598
7983,Iqbal Avenue,Lahore,31.445799,74.270668
7988,DHA Defence,Lahore,31.483282,74.39572
7990,Chinar Bagh,Lahore,31.321454,74.239497
7994,Altaf Colony,Lahore,31.55346,74.42452
7997,Angoori Bagh,Lahore,31.58263,74.384136
7999,Multan Road,Lahore,31.532235,74.287357
8001,Naz Town,Lahore,31.399372346809,74.27094649737501
8011,Bedian Road,Lahore,31.453292,74.445068
8023,DHA Defence,Karachi,24.811562,67.043072
8027,DHA Defence,Karachi,24.785730361938,67.0517578125
8039,DHA Defence,Karachi,24.81455,67.070672
8096,F-10,Islamabad,33.688415527344,73.009056091309
8114,G-11,Islamabad,33.66382,72.99526
8128,E-11,Islamabad,33.703099,72.980032
8130,Chatha Bakhtawar,Islamabad,33.666470000000004,73.15393
8131,G-6,Islamabad,33.713238,73.084788
8132,B-17,Islamabad,33.679925,72.82390600000001
8138,Islamabad - Murree Expressway,Islamabad,33.787708,73.272972
8142,I-13,Islamabad,33.621213,72.99533100000001
8154,Saeed Colony,Faisalabad,31.436752609935,73.133427572991
8160,Chur Chowk,Rawalpindi,33.608937,73.010579
8161,Bahria Town Rawalpindi,Rawalpindi,33.493969,73.099762
8162,Dhok Mangtal,Rawalpindi,33.621802540191,73.04135799408002
8167,Gulistan Fatima Colony,Rawalpindi,33.547453999999995,73.003426
8173,Satellite Town,Rawalpindi,33.639853,73.079418
8196,Clifton Township,Rawalpindi,33.527079,73.06450799999999
8199,New Katarian,Rawalpindi,33.645742,73.059804
8213,Sher Zaman Colony,Rawalpindi,33.563506,73.044523
8219,Yousaf Colony,Rawalpindi,33.580696,73.1015
8220,Ravi Road,Lahore,31.594077,74.30269799999999
8227,Gulbahar Park,Lahore,31.453707,74.228239
8229,PIA Housing Scheme,Lahore,31.447849273682,74.278205871582
8230,Paragon City,Lahore,31.537867,74.45314
8231,Shalimar Town,Lahore,31.594824,74.38628
8236,DHA Defence,Lahore,31.463994,74.379544
8239,IEP Engineers Town,Lahore,31.397275,74.296803
8240,TECH Society,Lahore,31.485113,74.281898
8241,Shalimar Link Road,Lahore,31.572527,74.381004
8245,Al Rehman Garden,Lahore,31.590854,74.235892
8253,Al Rehman Garden,Lahore,31.598278000000004,74.227458
8276,Sabzazar Scheme,Lahore,31.523459000000003,74.265332
8279,DHA Defence,Lahore,31.460919,74.41083
8285,DHA Defence,Lahore,31.487345,74.39538
8287,DHA Defence,Lahore,31.477537,74.41048599999999
8291,Ashiana-e-Quaid Housing Scheme,Lahore,31.425257,74.38391999999999
8293,Rehan Garden,Lahore,31.341459000000004,74.381388
8298,HBFC Housing Society,Lahore,31.455684,74.406953
8305,Mushtaq Park - Phase 3,Lahore,31.582484,74.38897800000001
8306,EME Society,Lahore,31.451913833618,74.21199798584
8311,China Scheme,Lahore,31.601493,74.36525300000001
8331,DHA Defence,Lahore,31.506264,74.44470799999999
8342,Judicial Colony,Lahore,31.429139000000003,74.200244
8354,Judicial Colony,Lahore,31.469009000000003,74.246535
8357,Eden,Lahore,31.514971000000003,74.44404200000001
8359,Sabzazar Scheme,Lahore,31.517971000000003,74.25511800000001
8363,Saqib Town,Lahore,31.474636,74.424378
8393,Bahria Orchard,Lahore,31.312875,74.220321
8396,Mohni Road,Lahore,31.582782,74.302586
8407,Gulistan-e-Jauhar,Karachi,24.93591,67.152596
8409,DHA Defence,Karachi,24.785955,67.0675
8413,Baldia Town,Karachi,24.924738,66.973343
8419,Gadap Town,Karachi,25.072307,67.046553
8422,Gulshan-e-Iqbal Town,Karachi,24.907068,67.094915
8436,North Karachi,Karachi,24.952394485474,67.071083068848
8440,Gadap Town,Karachi,25.022073,67.066469
8444,Gulshan-e-Jami,Karachi,24.911917000000003,67.19946999999999
8450,Scheme 33,Karachi,24.949645,67.147388
8452,Gulshan-e-Iqbal Town,Karachi,24.898464202881,67.0625
8453,Scheme 33,Karachi,24.976352,67.12719399999999
8459,Sindh Industrial Trading Estate (SITE),Karachi,24.923539,67.00156700000001
8460,New Karachi,Karachi,24.995627,67.053123
8465,Federal B Area,Karachi,24.950499,67.07654699999999
8468,E-11,Islamabad,33.698242,72.98424
8470,G-6,Islamabad,33.70899,73.083158
8471,Sarai Kharbuza,Islamabad,33.680988,72.905316
8474,Ali Pur,Islamabad,33.654792332647,73.178989514709
8485,Bahria Town,Islamabad,33.692030984691,73.20928311136998
8490,Royal Avenue,Islamabad,33.657540999999995,73.16125799999999
8555,Samundari Road,Faisalabad,31.336505,73.071685
8556,Johar Colony,Faisalabad,31.457627,73.106444
8561,Rasool Park,Faisalabad,31.418482,73.13314
8565,Wapda City,Faisalabad,31.499238,73.20464399999999
8580,Bahria Town Rawalpindi,Rawalpindi,33.555030236277,73.127832175949
8600,Bahria Town Rawalpindi,Rawalpindi,33.549299,73.115945
8602,Sabzazar,Rawalpindi,33.578663,73.055352
8614,Chaklala,Rawalpindi,33.597538,73.08816999999999
8617,Muslim Town,Rawalpindi,33.628609999999995,73.09225500000001
8621,Airport Housing Society,Rawalpindi,33.5842628479,73.12166595459
8635,Township,Lahore,31.463957,74.30995
8636,Model Town,Lahore,31.477390289307,74.313148498535
8640,Walled City,Lahore,31.584385,74.315286
8641,Mohafiz Town,Lahore,31.452353,74.21977
8642,Wapda Colony,Lahore,31.538237,74.358001
8647,Allama Iqbal Town,Lahore,31.522288,74.287734
8661,Al Hamad Colony,Lahore,31.570214,74.28147299999999
8663,Pak Arab Housing Society,Lahore,31.426905,74.341689
8668,DHA Defence,Lahore,31.502733000000003,74.442862
8670,Wafaqi Colony,Lahore,31.476585,74.27435200000001
8672,Rana Town,Lahore,31.685596000000004,74.2717
8675,Gul-e-Damin,Lahore,31.426685,74.284645
8677,Johar Town,Lahore,31.465275,74.2919
8682,Rehmanpura (Harbanspura),Lahore,31.576197,74.457871
8684,Johar Town,Lahore,31.469448,74.301903
8694,DHA Defence,Lahore,31.50943,74.437263
8702,DHA Defence,Lahore,31.452435947094003,74.393040421771
8707,Iqbal Avenue,Lahore,31.445067,74.27079
8712,EME Society,Lahore,31.448582,74.214005
8713,PIA Housing Scheme,Lahore,31.450779,74.278042
8714,Ghalib Colony,Lahore,31.529458,74.299936
8719,Allama Iqbal Town,Lahore,31.505166,74.281983
8724,Allama Iqbal Town,Lahore,31.515703,74.284472
8725,Allama Iqbal Town,Lahore,31.510288,74.29871999999999
8763,Public Health Society,Lahore,31.41742,74.21655200000001
8766,Bhogiwal,Lahore,31.585937,74.360069
8768,Johar Town,Lahore,31.452682,74.29259499999999
8771,Jubilee Town,Lahore,31.409436,74.188914
8780,China Scheme,Lahore,31.605075,74.366584
8786,Lake City,Lahore,31.368113,74.25650999999999
8787,Shah Khawar Town,Lahore,31.483173,74.41254599999999
8791,DHA 11 Rahbar,Lahore,31.389326,74.252551
8803,Gulshan-e-Ahbab,Lahore,31.492908,74.259142
8823,Korangi,Karachi,24.817744,67.10504300000001
8825,Malir,Karachi,24.893209457397,67.195472717285
8834,Nazimabad,Karachi,24.916331,67.035398
8838,APP Employees Co-operative Housing Society,Karachi,24.928572,67.157725
8840,Shadman 2,Karachi,24.960194,67.061964
8845,Bin Qasim Town,Karachi,24.867085,67.35035
8851,North Karachi,Karachi,24.95747,67.064222
8853,Clifton,Karachi,24.826625,67.03792299999999
8865,Gulberg Town,Karachi,24.916569926301,67.076897552998
8866,Gulshan-e-Iqbal Town,Karachi,24.929247,67.09360500000001
8870,Naval Housing Scheme,Karachi,24.838338,67.055746
8872,North Karachi,Karachi,24.997654,67.057307
8884,North Karachi,Karachi,24.968318939209,67.063163757324
8890,Gulistan-e-Jauhar,Karachi,24.924636,67.141903
8895,Nazimabad,Karachi,24.905355453491,67.036087036133
8897,North Karachi,Karachi,24.981312,67.05407
8899,Shah Rasool Colony,Karachi,24.810966,67.03483299999999
8903,Cantt,Karachi,24.905426,67.207114
8939,Marwa Town,Islamabad,33.629020000000004,73.152889
8943,F-17,Islamabad,33.63199,72.88029499999999
8956,Samanabad,Faisalabad,31.389912,73.068852
8957,Manawala,Faisalabad,31.462786,73.14291999999999
8959,Samundari Road,Faisalabad,31.341738,73.07433499999999
8961,Mahmoodabad,Faisalabad,31.4313,73.103356
8967,Airport Housing Society,Rawalpindi,33.590885162354,73.13352966308601
8974,Shams Abad,Rawalpindi,33.651485,73.08069
8981,Gulshan-e-Safeer,Rawalpindi,33.620141,72.994683
8989,Ashraf Colony,Rawalpindi,33.558562,73.026545
8998,Ideal Homes Society,Rawalpindi,33.596446,73.12485
9009,Bahria Town Rawalpindi,Rawalpindi,33.499893,73.05830999999999
9010,Chaudhary Jan Colony,Rawalpindi,33.582037,73.099496
9014,Dhok Gujran,Rawalpindi,33.599193,72.990881
9017,Yousaf Colony,Rawalpindi,33.656925,73.14383000000001
9020,Peshawar Road,Rawalpindi,33.600716,73.033188
9030,Hakim Muhammad Ajmal Khan Road,Rawalpindi,33.614271,73.059391
9032,OPF Housing Scheme,Lahore,31.421503,74.24239
9039,DHA City,Lahore,31.4499,74.210572
9043,NFC 2,Lahore,31.36366,74.155076
9052,Revenue Society,Lahore,31.448965,74.29220600000001
9057,Eden,Lahore,31.375166,74.25399
9059,Cavalry Ground,Lahore,31.492704973596,74.367093336249
9065,DHA Defence,Lahore,31.481783,74.4625
9067,Jail Road,Lahore,31.539334000000004,74.335799
9074,Wapda Town,Lahore,31.418502,74.27681899999999
9089,Adan Villas,Lahore,31.578747,74.46552
9091,Dholanwal,Lahore,31.530463,74.282451
9098,Pak Arab Housing Society,Lahore,31.431025,74.35001899999999
9104,Bath Island,Karachi,24.83566,67.0286
9109,Korangi,Karachi,24.786082,67.129961
9136,Malir,Karachi,24.91063,67.187973
9153,I-14,Islamabad,33.605863,72.96582
9160,DHA Defence,Islamabad,33.521003723145,73.099502563477
9169,H-11,Islamabad,33.648278999999995,73.008513
9171,Chak 208 RB Dogranwala,Faisalabad,31.425148,73.161879
9172,Satiana Road,Faisalabad,31.39211,73.10266999999999
9174,Younas Town,Faisalabad,31.382585,73.123012
9177,Nawaban Wala,Faisalabad,31.383795000000003,73.06003
9179,Judicial Colony,Rawalpindi,33.596913138642,73.13467080538
9181,Nanak Pura,Rawalpindi,33.611027,73.053435
9185,Bahria Town Rawalpindi,Rawalpindi,33.49875,73.100945
9202,Cantt,Rawalpindi,33.597253,73.043993
9205,Fazal Town,Rawalpindi,33.60572,73.109121
9206,Faiz Bagh,Lahore,31.583142,74.333324
9210,DHA Defence,Lahore,31.506264,74.441271
9225,Model Town,Lahore,31.479477000000003,74.33348199999999
9230,Nain Sukh,Lahore,31.602584000000004,74.24651899999999
9244,Bahria Town,Lahore,31.382805,74.188514
9245,Rajpoot Town,Lahore,31.450339000000003,74.214363
9248,Bedian Road,Lahore,31.439,74.46659
9264,Johar Town,Lahore,31.473987579346,74.283027648926
9270,Begampura,Lahore,31.580728530884,74.36181640625
9271,DHA Defence,Lahore,31.495241,74.374466
9288,Model Town,Lahore,31.472303000000004,74.31400500000001
9293,Gulistan-e-Jauhar,Karachi,24.910472869873,67.141960144043
9297,Federal B Area,Karachi,24.918394,67.066677
9315,Scheme 33,Karachi,24.972124,67.12009
9319,DHA Defence,Karachi,24.82823380373,67.050689574985
9322,FECHS,Islamabad,33.572044,73.17508000000001
9341,G-6,Islamabad,33.716594,73.080411
9342,Tarnol,Islamabad,33.650065999999995,72.90699000000001
9346,I-10,Islamabad,33.649778999999995,73.02938499999999
9347,Others,Faisalabad,31.395832014276,73.117723849674
9348,Ilahi Abad,Faisalabad,31.378887,73.10736999999999
9351,Shadab Colony,Faisalabad,31.405590000000004,73.035944
9352,Gulberg Valley,Faisalabad,31.40758,73.155067
9353,Satiana Road,Faisalabad,31.371058,73.12822
9355,Al Rehmat Villas,Faisalabad,31.410484000000004,73.151891
9357,Amir Town,Faisalabad,31.459133,73.18245999999999
9365,Kamala Abad,Rawalpindi,33.573506,73.03139499999999
9383,Bahria Town Rawalpindi,Rawalpindi,33.491161346436,73.09324645996101
9393,Dubai Town,Lahore,31.414161,74.231944
9397,DHA 11 Rahbar,Lahore,31.382072,74.276866
9400,UMT Society,Lahore,31.452572,74.293304
9402,Rana Town,Lahore,31.685596000000004,74.271698
9409,Shah Kamal Road,Lahore,31.526069641113,74.30744934082
9438,DHA Defence,Lahore,31.485991,74.388685
9444,McLeod Road,Lahore,31.569249,74.328082
9452,Chinar Bagh,Lahore,31.324753,74.24386
9456,Punjab Govt Employees Society,Lahore,31.443382263184,74.28632354736301
9472,Lahore Medical Housing Society,Lahore,31.581296,74.466212
9474,Wapda Town,Lahore,31.438074,74.250197
9478,Wapda Town,Lahore,31.438257,74.275374
9479,Allama Iqbal Town,Lahore,31.51563,74.28674699999999
9488,Formanites Housing Scheme,Lahore,31.447702000000003,74.40930999999999
9494,New Muslim Town,Lahore,31.511679,74.312525
9500,Naz Town,Lahore,31.400398,74.26815699999999
9504,Gulberg,Lahore,31.507252,74.338903
9528,Mohafiz Town,Lahore,31.452023,74.21818
9529,Guldasht Town,Lahore,31.545515,74.421387
9537,Al Rehman Garden,Lahore,31.59802,74.22979000000001
9540,Park View Villas,Lahore,31.451913,74.20215400000001
9542,Sahafi Colony,Lahore,31.577371000000003,74.446327
9546,Sabzazar Scheme,Lahore,31.518848,74.26301600000001
9556,Al-Raheem Garden,Lahore,31.596603,74.473724
9557,Ravi Road,Lahore,31.594076,74.3027
9563,DHA 11 Rahbar,Lahore,31.390315,74.24753
9566,DHA Defence,Lahore,31.508442,74.4437
9567,DHA Defence,Lahore,31.502917,74.44292800000001
9568,Al Hafeez Gardens,Lahore,31.586371000000003,74.492236
9578,Valencia Housing Society,Lahore,31.408887,74.26516099999999
9580,PASSCO Housing Society,Lahore,31.453817,74.22153
9588,Gulshan-e-Yaseen Housing Society,Lahore,31.608854,74.46042
9592,Saroba Gardens Housing Society,Lahore,31.434094,74.353151
9595,Dharampura,Lahore,31.554037,74.366612
9597,Nazimabad,Karachi,24.903062281557,67.032970508465
9603,Nazimabad,Karachi,24.905355,67.036085
9612,Korangi,Karachi,24.837608,67.139411
9613,Gulistan-e-Jauhar,Karachi,24.913563886028,67.135494879033
9615,Korangi,Karachi,24.826345,67.104004
9617,Scheme 33,Karachi,24.965776,67.120174
9622,Defence View Society,Karachi,24.834979,67.080263
9628,Kamran Chowrangi,Karachi,24.923841,67.137812
9630,Cantt,Karachi,24.898271,67.129719
9633,Shahra-e-Usman,Karachi,25.014626,67.063959
9637,Gadap Town,Karachi,25.018184,67.074537
9639,Federal B Area,Karachi,24.929407,67.08071
9646,Bin Qasim Town,Karachi,24.870785,67.339325
9648,Bahria Town Karachi,Karachi,24.998516,67.310472
9678,Fateh Jang Road,Islamabad,33.611389,72.857337
9681,Faisal Town - F-18,Islamabad,33.616692,72.85899599999999
9682,I-10,Islamabad,33.642563,73.03599399999999
9701,Thanda Pani,Islamabad,33.648956298828004,73.219123840332
9722,Green Avenue,Islamabad,33.66894,73.15141
9731,Civil Lines,Faisalabad,31.440088,73.08448100000001
9732,Liaquat Town,Faisalabad,31.414637,73.04912
9733,Satiana Road,Faisalabad,31.374283,73.12365
9734,Raza Abad,Faisalabad,31.42599,73.04822
9735,Millat Town,Faisalabad,31.493164,73.102634
9736,Jhumra Road,Faisalabad,31.470089,73.131566
9737,Mediacom Avenue,Faisalabad,31.435489,73.14030699999999
9740,Jaranwala Road,Faisalabad,31.403427124023,73.138336181641
9743,Shadman Colony,Faisalabad,31.399656,73.115029
9749,People Colony,Rawalpindi,33.593326,73.028933
9751,Satellite Town,Rawalpindi,33.639854,73.079414
9778,Saidpur Road,Rawalpindi,33.638391409706,73.063126802445
9780,Railway Scheme 9,Rawalpindi,33.596059999999994,73.127045
9781,Chaklala Scheme,Rawalpindi,33.656925,73.14383000000001
9782,Adiala Road,Rawalpindi,33.504748,73.04218399999999
9794,Samarzar Housing Society,Rawalpindi,33.52774,73.04453000000001
9795,City Villas,Rawalpindi,33.560433,73.09758000000001
9802,Bilal Colony,Rawalpindi,33.646551,73.086988
9804,Misryal Road,Rawalpindi,33.602483,73.005418
9808,Dheri Hassanabad,Rawalpindi,33.573545353934,73.051142692566
9809,Ayub National Park,Rawalpindi,33.567074,73.08319
9822,EME Society,Lahore,31.446678,74.21736
9824,GT Road,Lahore,31.597471237183,74.468086242676
9829,Divine Gardens,Lahore,31.50352,74.410057
9835,Central Park Housing Scheme,Lahore,31.32171,74.38271999999999
9843,Multan Road,Lahore,31.495972053991,74.26026827937899
9847,Iqbal Avenue,Lahore,31.424562,74.190281
9859,DHA 11 Rahbar,Lahore,31.390644073486,74.252883911133
9867,Punjab University Employees Society,Lahore,31.429907,74.239902
9871,Al-Wahab Garden - Phase 1,Lahore,31.625415000000004,74.223201
9874,Raiwind Road,Lahore,31.417382,74.222307
9876,Kharak,Lahore,31.507215,74.26485
9898,College Road,Lahore,31.415146000000004,74.283898
9903,Bedian Road,Lahore,31.458647,74.440962
9919,Bedian Road,Lahore,31.39798,74.496913
9921,Green Park Society,Lahore,31.488165,74.41930699999999
9922,Samanabad,Lahore,31.539206,74.30551
9924,Khayaban-e-Amin,Lahore,31.365932,74.27143000000001
9925,Azadi Chowk,Lahore,31.591979,74.30533199999999
9928,Hamza Town,Lahore,31.412440000000004,74.35536
9937,Bahria Town,Lahore,31.355909000000004,74.181014
9943,Bahria Town,Lahore,31.38405,74.18397900000001
9945,Bahria Town,Lahore,31.376439,74.17997700000001
9948,Bahria Town,Lahore,31.389912,74.190488
9950,Mominpura Road,Lahore,31.598287,74.413291
9958,Johar Town,Lahore,31.468826,74.273973
9960,Gujjarpura,Lahore,31.546064,74.425321
9964,Johar Town,Lahore,31.465275,74.28405
9965,Main Canal Bank Road,Lahore,31.565962401574,74.392712828751
9967,DHA 11 Rahbar,Lahore,31.386981,74.274523
9969,Sunflower Housing Society,Lahore,31.471406,74.253759
9970,Military Accounts Housing Society,Lahore,31.421267,74.28397
10000,Green City,Lahore,31.519727000000003,74.45996
10005,Valencia Housing Society,Lahore,31.394276,74.261349
10016,Sham Nagar,Lahore,31.556625366211,74.29438018798801
10017,New Muslim Town,Lahore,31.510965,74.312483
10033,Abdali Road,Lahore,31.568747,74.292991
10041,DHA Defence,Karachi,24.796473506841,67.051898478865
10059,Kemari Town,Karachi,24.816965,66.983271
10062,New Karachi,Karachi,24.998194,67.072735
10064,Pakistan Chowk,Karachi,24.854217,67.012351
10067,Korangi,Karachi,24.827127,67.114386
10084,Korangi,Karachi,24.848751,67.13597
10087,Cantt,Karachi,24.9166431427,67.143966674805
10088,Khalid Bin Walid Road,Karachi,24.874922,67.05731999999999
10089,Al-Manzar Society,Karachi,25.009434,67.12895300000001
10101,Gulistan-e-Jauhar,Karachi,24.911037,67.14139
10108,New Karachi,Karachi,24.972286,67.0663
10122,Gulistan-e-Jauhar,Karachi,24.924,67.13414
10125,Gulshan-e-Iqbal Town,Karachi,24.893638,67.05149200000001
10132,Scheme 33,Karachi,24.999202,67.133852
10137,Partal Town,Islamabad,33.640991,73.20405
10138,Police Foundation Housing Society,Islamabad,33.474215,73.198686
10139,Ghauri Town,Islamabad,33.623053000000006,73.153403
10148,CBR Town,Islamabad,33.559383392334,73.141265869141
10149,F-11,Islamabad,33.683425,72.980804
10155,Atomic Energy Employee Society,Islamabad,33.480422,73.201904
10168,G-14,Islamabad,33.641956,72.95286
10175,Tarnol,Islamabad,33.650065000000005,72.90699000000001
10188,F-6,Islamabad,33.73005,73.076077
10193,H-15,Islamabad,33.619265000000006,72.937975
10209,Tarlai,Islamabad,33.640276,73.153925
10214,Gulistan Colony No 1,Faisalabad,31.441734000000004,73.10079
10215,Jhang Road,Faisalabad,31.40016,73.03094899999999
10216,Muslim Town,Faisalabad,31.461540000000003,73.086586
10218,University Town,Faisalabad,31.496897,73.080618
